time,density,nonezero,
103,0.5,0.5,
104,0.5,0.535,
105,0.5,0.53,
106,0.5,0.545,
107,0.5,0.535,
108,0.5,0.515,
109,0.5,0.505,
110,0.5,0.53,
111,0.5,0.485,
112,0.5,0.415,
113,0.5,0.54,
114,0.5,0.495,
115,0.5,0.585,
116,0.5,0.54,
117,0.5,0.58,
118,0.5,0.465,
119,0.5,0.52,
120,0.5,0.59,
121,0.5,0.51,
122,0.5,0.535,
123,0.5,0.575,
124,0.5,0.5,
125,0.5,0.495,
126,0.5,0.56,
127,0.5,0.43,
128,0.5,0.49,
129,0.5,0.565,
130,0.5,0.485,
131,0.5,0.48,
132,0.5,0.51,
133,0.5,0.48,
134,0.5,0.565,
135,0.5,0.495,
136,0.5,0.55,
137,0.5,0.505,
138,0.5,0.545,
139,0.5,0.55,
140,0.5,0.455,
141,0.5,0.45,
142,0.5,0.51,
143,0.5,0.53,
144,0.5,0.53,
145,0.5,0.485,
146,0.5,0.5,
147,0.5,0.57,
148,0.5,0.53,
149,0.5,0.51,
150,0.5,0.475,
151,0.5,0.56,
152,0.5,0.545,
153,0.5,0.485,
154,0.5,0.505,
155,0.5,0.455,
156,0.5,0.58,
157,0.5,0.425,
158,0.5,0.5,
159,0.5,0.42,
160,0.5,0.53,
161,0.5,0.48,
162,0.5,0.525,
163,0.5,0.5,
164,0.5,0.54,
165,0.5,0.52,
166,0.5,0.54,
167,0.5,0.515,
168,0.5,0.54,
169,0.5,0.48,
170,0.5,0.515,
171,0.5,0.49,
172,0.5,0.58,
173,0.5,0.52,
174,0.5,0.515,
175,0.5,0.485,
176,0.5,0.48,
177,0.5,0.54,
178,0.5,0.525,
179,0.5,0.55,
180,0.5,0.6,
181,0.5,0.545,
182,0.5,0.515,
183,0.5,0.49,
184,0.5,0.58,
185,0.5,0.46,
186,0.5,0.495,
187,0.5,0.515,
188,0.5,0.46,
189,0.5,0.54,
190,0.5,0.515,
191,0.5,0.46,
192,0.5,0.51,
193,0.5,0.465,
194,0.5,0.5,
195,0.5,0.46,
196,0.5,0.5,
197,0.5,0.5,
198,0.5,0.515,
199,0.5,0.495,
200,0.5,0.54,
1,0.6,0.58,
2,0.6,0.58,
3,0.6,0.605,
4,0.6,0.56,
5,0.6,0.63,
6,0.6,0.555,
7,0.6,0.52,
8,0.6,0.575,
9,0.6,0.59,
10,0.6,0.585,
11,0.6,0.6,
12,0.6,0.545,
13,0.6,0.545,
14,0.6,0.53,
15,0.6,0.635,
16,0.6,0.64,
17,0.6,0.63,
18,0.6,0.545,
19,0.6,0.62,
20,0.6,0.6,
21,0.6,0.56,
22,0.6,0.67,
23,0.6,0.57,
24,0.6,0.575,
25,0.6,0.65,
26,0.6,0.62,
27,0.6,0.625,
28,0.6,0.65,
29,0.6,0.695,
30,0.6,0.59,
31,0.6,0.595,
32,0.6,0.605,
33,0.6,0.61,
34,0.6,0.625,
35,0.6,0.63,
36,0.6,0.65,
37,0.6,0.575,
38,0.6,0.605,
39,0.6,0.6,
40,0.6,0.6,
41,0.6,0.635,
42,0.6,0.6,
43,0.6,0.565,
44,0.6,0.605,
45,0.6,0.56,
46,0.6,0.57,
47,0.6,0.565,
48,0.6,0.56,
49,0.6,0.59,
50,0.6,0.56,
51,0.6,0.59,
52,0.6,0.605,
53,0.6,0.6,
54,0.6,0.66,
55,0.6,0.635,
56,0.6,0.655,
57,0.6,0.53,
58,0.6,0.6,
59,0.6,0.595,
60,0.6,0.58,
61,0.6,0.705,
62,0.6,0.635,
63,0.6,0.65,
64,0.6,0.61,
65,0.6,0.62,
66,0.6,0.64,
67,0.6,0.62,
68,0.6,0.595,
69,0.6,0.615,
70,0.6,0.595,
71,0.6,0.715,
72,0.6,0.6,
73,0.6,0.56,
74,0.6,0.6,
75,0.6,0.615,
76,0.6,0.675,
77,0.6,0.59,
78,0.6,0.555,
79,0.6,0.535,
80,0.6,0.675,
81,0.6,0.65,
82,0.6,0.64,
83,0.6,0.62,
84,0.6,0.61,
85,0.6,0.58,
86,0.6,0.61,
87,0.6,0.64,
88,0.6,0.68,
89,0.6,0.665,
90,0.6,0.605,
91,0.6,0.595,
92,0.6,0.57,
93,0.6,0.535,
94,0.6,0.6,
95,0.6,0.63,
96,0.6,0.605,
97,0.6,0.65,
98,0.6,0.62,
99,0.6,0.64,
100,0.6,0.64,
101,0.6,0.57,
102,0.6,0.595,
103,0.6,0.65,
104,0.6,0.595,
105,0.6,0.625,
106,0.6,0.595,
107,0.6,0.605,
108,0.6,0.61,
109,0.6,0.67,
110,0.6,0.625,
111,0.6,0.55,
112,0.6,0.595,
113,0.6,0.6,
114,0.6,0.625,
115,0.6,0.585,
116,0.6,0.695,
117,0.6,0.58,
118,0.6,0.625,
119,0.6,0.61,
120,0.6,0.585,
121,0.6,0.585,
122,0.6,0.625,
123,0.6,0.59,
124,0.6,0.62,
125,0.6,0.6,
126,0.6,0.54,
127,0.6,0.625,
128,0.6,0.555,
129,0.6,0.59,
130,0.6,0.59,
131,0.6,0.61,
132,0.6,0.615,
133,0.6,0.645,
134,0.6,0.645,
135,0.6,0.62,
136,0.6,0.575,
137,0.6,0.595,
138,0.6,0.585,
139,0.6,0.635,
140,0.6,0.56,
141,0.6,0.57,
142,0.6,0.6,
143,0.6,0.64,
144,0.6,0.6,
145,0.6,0.605,
146,0.6,0.655,
147,0.6,0.6,
148,0.6,0.575,
149,0.6,0.575,
150,0.6,0.65,
151,0.6,0.61,
152,0.6,0.61,
153,0.6,0.56,
154,0.6,0.575,
155,0.6,0.65,
156,0.6,0.625,
157,0.6,0.56,
158,0.6,0.61,
159,0.6,0.63,
160,0.6,0.625,
161,0.6,0.625,
162,0.6,0.625,
163,0.6,0.68,
164,0.6,0.545,
165,0.6,0.63,
166,0.6,0.63,
167,0.6,0.585,
168,0.6,0.605,
169,0.6,0.58,
170,0.6,0.665,
171,0.6,0.55,
172,0.6,0.615,
173,0.6,0.55,
174,0.6,0.58,
175,0.6,0.595,
176,0.6,0.63,
177,0.6,0.62,
178,0.6,0.55,
179,0.6,0.615,
180,0.6,0.58,
181,0.6,0.675,
182,0.6,0.615,
183,0.6,0.63,
184,0.6,0.59,
185,0.6,0.65,
186,0.6,0.6,
187,0.6,0.56,
188,0.6,0.62,
189,0.6,0.56,
190,0.6,0.615,
191,0.6,0.61,
192,0.6,0.665,
193,0.6,0.635,
194,0.6,0.575,
195,0.6,0.62,
196,0.6,0.665,
197,0.6,0.615,
198,0.6,0.64,
199,0.6,0.62,
200,0.6,0.65,
1,0.7,0.7,
2,0.7,0.71,
3,0.7,0.69,
4,0.7,0.765,
5,0.7,0.725,
6,0.7,0.685,
7,0.7,0.715,
8,0.7,0.695,
9,0.7,0.705,
10,0.7,0.735,
11,0.7,0.735,
12,0.7,0.72,
13,0.7,0.675,
14,0.7,0.715,
15,0.7,0.695,
16,0.7,0.715,
17,0.7,0.72,
18,0.7,0.705,
19,0.7,0.7,
20,0.7,0.695,
21,0.7,0.74,
22,0.7,0.655,
23,0.7,0.74,
24,0.7,0.73,
25,0.7,0.75,
26,0.7,0.72,
27,0.7,0.69,
28,0.7,0.73,
29,0.7,0.72,
30,0.7,0.71,
31,0.7,0.69,
32,0.7,0.725,
33,0.7,0.64,
34,0.7,0.705,
35,0.7,0.735,
36,0.7,0.7,
37,0.7,0.735,
38,0.7,0.68,
39,0.7,0.66,
40,0.7,0.71,
41,0.7,0.665,
42,0.7,0.72,
43,0.7,0.67,
44,0.7,0.715,
45,0.7,0.7,
46,0.7,0.665,
47,0.7,0.715,
48,0.7,0.71,
49,0.7,0.745,
50,0.7,0.705,
51,0.7,0.705,
52,0.7,0.69,
53,0.7,0.645,
54,0.7,0.7,
55,0.7,0.705,
56,0.7,0.665,
57,0.7,0.725,
58,0.7,0.74,
59,0.7,0.675,
60,0.7,0.745,
61,0.7,0.67,
62,0.7,0.69,
63,0.7,0.72,
64,0.7,0.63,
65,0.7,0.695,
66,0.7,0.74,
67,0.7,0.71,
68,0.7,0.745,
69,0.7,0.65,
70,0.7,0.665,
71,0.7,0.675,
72,0.7,0.73,
73,0.7,0.71,
74,0.7,0.695,
75,0.7,0.71,
76,0.7,0.68,
77,0.7,0.72,
78,0.7,0.68,
79,0.7,0.695,
80,0.7,0.735,
81,0.7,0.68,
82,0.7,0.68,
83,0.7,0.75,
84,0.7,0.69,
85,0.7,0.69,
86,0.7,0.72,
87,0.7,0.69,
88,0.7,0.73,
89,0.7,0.725,
90,0.7,0.685,
91,0.7,0.69,
92,0.7,0.685,
93,0.7,0.68,
94,0.7,0.68,
95,0.7,0.75,
96,0.7,0.7,
97,0.7,0.695,
98,0.7,0.705,
99,0.7,0.72,
100,0.7,0.66,
101,0.7,0.685,
102,0.7,0.72,
103,0.7,0.715,
104,0.7,0.725,
105,0.7,0.73,
106,0.7,0.71,
107,0.7,0.71,
108,0.7,0.625,
109,0.7,0.705,
110,0.7,0.715,
111,0.7,0.745,
112,0.7,0.71,
113,0.7,0.635,
114,0.7,0.66,
115,0.7,0.73,
116,0.7,0.72,
117,0.7,0.72,
118,0.7,0.64,
119,0.7,0.695,
120,0.7,0.73,
121,0.7,0.725,
122,0.7,0.765,
123,0.7,0.735,
124,0.7,0.705,
125,0.7,0.725,
126,0.7,0.74,
127,0.7,0.695,
128,0.7,0.705,
129,0.7,0.7,
130,0.7,0.66,
131,0.7,0.7,
132,0.7,0.66,
133,0.7,0.73,
134,0.7,0.665,
135,0.7,0.68,
136,0.7,0.76,
137,0.7,0.72,
138,0.7,0.63,
139,0.7,0.69,
140,0.7,0.72,
141,0.7,0.705,
142,0.7,0.66,
143,0.7,0.705,
144,0.7,0.73,
145,0.7,0.74,
146,0.7,0.665,
147,0.7,0.73,
148,0.7,0.67,
149,0.7,0.745,
150,0.7,0.675,
151,0.7,0.675,
152,0.7,0.735,
153,0.7,0.73,
154,0.7,0.775,
155,0.7,0.75,
156,0.7,0.735,
157,0.7,0.66,
158,0.7,0.695,
159,0.7,0.705,
160,0.7,0.725,
161,0.7,0.69,
162,0.7,0.745,
163,0.7,0.735,
164,0.7,0.715,
165,0.7,0.705,
166,0.7,0.655,
167,0.7,0.71,
168,0.7,0.69,
169,0.7,0.71,
170,0.7,0.79,
171,0.7,0.7,
172,0.7,0.725,
173,0.7,0.715,
174,0.7,0.675,
175,0.7,0.735,
176,0.7,0.73,
177,0.7,0.675,
178,0.7,0.785,
179,0.7,0.74,
180,0.7,0.68,
181,0.7,0.65,
182,0.7,0.695,
183,0.7,0.74,
184,0.7,0.695,
185,0.7,0.675,
186,0.7,0.725,
187,0.7,0.765,
188,0.7,0.755,
189,0.7,0.705,
190,0.7,0.67,
191,0.7,0.69,
192,0.7,0.775,
193,0.7,0.625,
194,0.7,0.735,
195,0.7,0.695,
196,0.7,0.745,
197,0.7,0.745,
198,0.7,0.735,
199,0.7,0.665,
200,0.7,0.735,
1,0.8,0.8,
2,0.8,0.8,
3,0.8,0.84,
4,0.8,0.8,
5,0.8,0.815,
6,0.8,0.78,
7,0.8,0.785,
8,0.8,0.775,
9,0.8,0.81,
10,0.8,0.825,
11,0.8,0.85,
12,0.8,0.805,
13,0.8,0.845,
14,0.8,0.78,
15,0.8,0.72,
16,0.8,0.795,
17,0.8,0.86,
18,0.8,0.79,
19,0.8,0.8,
20,0.8,0.795,
21,0.8,0.755,
22,0.8,0.855,
23,0.8,0.79,
24,0.8,0.835,
25,0.8,0.78,
26,0.8,0.83,
27,0.8,0.84,
28,0.8,0.785,
29,0.8,0.795,
30,0.8,0.785,
31,0.8,0.775,
32,0.8,0.8,
33,0.8,0.785,
34,0.8,0.79,
35,0.8,0.785,
36,0.8,0.885,
37,0.8,0.8,
38,0.8,0.805,
39,0.8,0.82,
40,0.8,0.82,
41,0.8,0.77,
42,0.8,0.825,
43,0.8,0.79,
44,0.8,0.805,
45,0.8,0.83,
46,0.8,0.805,
47,0.8,0.805,
48,0.8,0.79,
49,0.8,0.805,
50,0.8,0.78,
51,0.8,0.805,
52,0.8,0.855,
53,0.8,0.775,
54,0.8,0.855,
55,0.8,0.815,
56,0.8,0.775,
57,0.8,0.775,
58,0.8,0.8,
59,0.8,0.805,
60,0.8,0.84,
61,0.8,0.76,
62,0.8,0.775,
63,0.8,0.815,
64,0.8,0.825,
65,0.8,0.8,
66,0.8,0.77,
67,0.8,0.85,
68,0.8,0.815,
69,0.8,0.845,
70,0.8,0.825,
71,0.8,0.815,
72,0.8,0.73,
73,0.8,0.77,
74,0.8,0.83,
75,0.8,0.785,
76,0.8,0.775,
77,0.8,0.845,
78,0.8,0.8,
79,0.8,0.78,
80,0.8,0.8,
81,0.8,0.8,
82,0.8,0.87,
83,0.8,0.805,
84,0.8,0.845,
85,0.8,0.825,
86,0.8,0.775,
87,0.8,0.8,
88,0.8,0.795,
89,0.8,0.83,
90,0.8,0.805,
91,0.8,0.815,
92,0.8,0.83,
93,0.8,0.845,
94,0.8,0.855,
95,0.8,0.81,
96,0.8,0.765,
97,0.8,0.795,
98,0.8,0.815,
99,0.8,0.83,
100,0.8,0.84,
101,0.8,0.785,
102,0.8,0.85,
103,0.8,0.82,
104,0.8,0.84,
105,0.8,0.82,
106,0.8,0.81,
107,0.8,0.805,
108,0.8,0.835,
109,0.8,0.815,
110,0.8,0.825,
111,0.8,0.735,
112,0.8,0.8,
113,0.8,0.82,
114,0.8,0.81,
115,0.8,0.8,
116,0.8,0.775,
117,0.8,0.83,
118,0.8,0.785,
119,0.8,0.85,
120,0.8,0.795,
121,0.8,0.82,
122,0.8,0.775,
123,0.8,0.75,
124,0.8,0.825,
125,0.8,0.755,
126,0.8,0.85,
127,0.8,0.785,
128,0.8,0.82,
129,0.8,0.85,
130,0.8,0.855,
131,0.8,0.84,
132,0.8,0.8,
133,0.8,0.835,
134,0.8,0.805,
135,0.8,0.835,
136,0.8,0.825,
137,0.8,0.8,
138,0.8,0.79,
139,0.8,0.84,
140,0.8,0.8,
141,0.8,0.82,
142,0.8,0.785,
143,0.8,0.78,
144,0.8,0.8,
145,0.8,0.84,
146,0.8,0.81,
147,0.8,0.78,
148,0.8,0.815,
149,0.8,0.85,
150,0.8,0.805,
151,0.8,0.825,
152,0.8,0.765,
153,0.8,0.82,
154,0.8,0.805,
155,0.8,0.75,
156,0.8,0.755,
157,0.8,0.79,
158,0.8,0.845,
159,0.8,0.84,
160,0.8,0.83,
161,0.8,0.85,
162,0.8,0.79,
163,0.8,0.8,
164,0.8,0.81,
165,0.8,0.815,
166,0.8,0.825,
167,0.8,0.785,
168,0.8,0.74,
169,0.8,0.78,
170,0.8,0.835,
171,0.8,0.775,
172,0.8,0.74,
173,0.8,0.795,
174,0.8,0.825,
175,0.8,0.77,
176,0.8,0.785,
177,0.8,0.845,
178,0.8,0.765,
179,0.8,0.835,
180,0.8,0.815,
181,0.8,0.785,
182,0.8,0.785,
183,0.8,0.825,
184,0.8,0.86,
185,0.8,0.795,
186,0.8,0.835,
187,0.8,0.815,
188,0.8,0.79,
189,0.8,0.78,
190,0.8,0.785,
191,0.8,0.805,
192,0.8,0.8,
193,0.8,0.85,
194,0.8,0.83,
195,0.8,0.785,
196,0.8,0.8,
197,0.8,0.83,
198,0.8,0.805,
199,0.8,0.795,
200,0.8,0.78,
1,0.9,0.905,
2,0.9,0.94,
3,0.9,0.925,
4,0.9,0.935,
5,0.9,0.88,
6,0.9,0.92,
7,0.9,0.91,
8,0.9,0.95,
9,0.9,0.895,
10,0.9,0.9,
11,0.9,0.91,
12,0.9,0.935,
13,0.9,0.95,
14,0.9,0.925,
15,0.9,0.915,
16,0.9,0.86,
17,0.9,0.935,
18,0.9,0.915,
19,0.9,0.895,
20,0.9,0.92,
21,0.9,0.925,
22,0.9,0.955,
23,0.9,0.885,
24,0.9,0.89,
25,0.9,0.895,
26,0.9,0.915,
27,0.9,0.88,
28,0.9,0.92,
29,0.9,0.895,
30,0.9,0.925,
31,0.9,0.895,
32,0.9,0.895,
33,0.9,0.92,
34,0.9,0.925,
35,0.9,0.925,
36,0.9,0.895,
37,0.9,0.92,
38,0.9,0.905,
39,0.9,0.925,
40,0.9,0.875,
41,0.9,0.885,
42,0.9,0.945,
43,0.9,0.91,
44,0.9,0.9,
45,0.9,0.9,
46,0.9,0.92,
47,0.9,0.905,
48,0.9,0.885,
49,0.9,0.94,
50,0.9,0.925,
51,0.9,0.94,
52,0.9,0.92,
53,0.9,0.93,
54,0.9,0.895,
55,0.9,0.92,
56,0.9,0.94,
57,0.9,0.91,
58,0.9,0.91,
59,0.9,0.915,
60,0.9,0.915,
61,0.9,0.925,
62,0.9,0.89,
63,0.9,0.905,
64,0.9,0.955,
65,0.9,0.915,
66,0.9,0.89,
67,0.9,0.895,
68,0.9,0.93,
69,0.9,0.89,
70,0.9,0.915,
71,0.9,0.89,
72,0.9,0.93,
73,0.9,0.945,
74,0.9,0.86,
75,0.9,0.905,
76,0.9,0.89,
77,0.9,0.85,
78,0.9,0.92,
79,0.9,0.915,
80,0.9,0.88,
81,0.9,0.925,
82,0.9,0.945,
83,0.9,0.94,
84,0.9,0.9,
85,0.9,0.92,
86,0.9,0.875,
87,0.9,0.94,
88,0.9,0.93,
89,0.9,0.915,
90,0.9,0.92,
91,0.9,0.91,
92,0.9,0.905,
93,0.9,0.915,
94,0.9,0.91,
95,0.9,0.935,
96,0.9,0.9,
97,0.9,0.905,
98,0.9,0.92,
99,0.9,0.9,
100,0.9,0.935,
101,0.9,0.925,
102,0.9,0.855,
103,0.9,0.88,
104,0.9,0.915,
105,0.9,0.925,
106,0.9,0.925,
107,0.9,0.92,
108,0.9,0.915,
109,0.9,0.885,
110,0.9,0.875,
111,0.9,0.945,
112,0.9,0.895,
113,0.9,0.9,
114,0.9,0.95,
115,0.9,0.925,
116,0.9,0.93,
117,0.9,0.905,
118,0.9,0.9,
119,0.9,0.885,
120,0.9,0.935,
121,0.9,0.95,
122,0.9,0.895,
123,0.9,0.94,
124,0.9,0.93,
125,0.9,0.93,
126,0.9,0.955,
127,0.9,0.915,
128,0.9,0.9,
129,0.9,0.885,
130,0.9,0.91,
131,0.9,0.86,
132,0.9,0.915,
133,0.9,0.935,
134,0.9,0.865,
135,0.9,0.89,
136,0.9,0.915,
137,0.9,0.92,
138,0.9,0.92,
139,0.9,0.915,
140,0.9,0.905,
141,0.9,0.95,
142,0.9,0.93,
143,0.9,0.905,
144,0.9,0.925,
145,0.9,0.905,
146,0.9,0.89,
147,0.9,0.915,
148,0.9,0.935,
149,0.9,0.945,
150,0.9,0.89,
151,0.9,0.885,
152,0.9,0.905,
153,0.9,0.925,
154,0.9,0.86,
155,0.9,0.925,
156,0.9,0.88,
157,0.9,0.895,
158,0.9,0.865,
159,0.9,0.915,
160,0.9,0.875,
161,0.9,0.93,
162,0.9,0.93,
163,0.9,0.905,
164,0.9,0.935,
165,0.9,0.92,
166,0.9,0.945,
167,0.9,0.92,
168,0.9,0.895,
169,0.9,0.905,
170,0.9,0.905,
171,0.9,0.885,
172,0.9,0.88,
173,0.9,0.885,
174,0.9,0.925,
175,0.9,0.88,
176,0.9,0.925,
177,0.9,0.93,
178,0.9,0.93,
179,0.9,0.87,
180,0.9,0.935,
181,0.9,0.885,
182,0.9,0.895,
183,0.9,0.875,
184,0.9,0.91,
185,0.9,0.875,
186,0.9,0.905,
187,0.9,0.915,
188,0.9,0.96,
189,0.9,0.91,
190,0.9,0.93,
191,0.9,0.895,
192,0.9,0.88,
193,0.9,0.905,
194,0.9,0.945,
195,0.9,0.895,
196,0.9,0.92,
197,0.9,0.905,
198,0.9,0.885,
199,0.9,0.89,
200,0.9,0.91,
